obs,null_mean,null_std
0.23765615704937537,0.1488953004164187,0.02014994823740003
0.11053719008264465,0.1201792355371902,0.01979719740342831
0.09223140495867765,0.12337454545454554,0.01953570420158258
0.14513648596693574,0.10642099192618212,0.01577238268848305
0.12979999999999992,0.10370880000000009,0.01717037456085336
0.16401627218934917,0.10138276627218935,0.01541021575550685
