obs,null_mean,null_std
0.7708333333333334,0.4286968071269703,0.05927498799448267
0.7678571428571429,0.30851065303141384,0.04394170497519196
0.7966101694915254,0.33739490900144803,0.0435094965382852
0.8703703703703703,0.5196260469059999,0.054845891612993455
0.9245283018867925,0.5236607200187978,0.05252746416693933
