obs,null_mean,null_std
0.2219387755102041,0.13586224489795898,0.037342916519768614
0.029296875,0.0290390625,0.021304876580569017
0.0,0.0,0.0
0.018750000000000017,0.05139499999999994,0.02454659294077285
0.044321329639889134,0.06485872576177262,0.02897771792367426
0.115702479338843,0.12106611570247955,0.04423479816877385
