obs,null_mean,null_std
0.3333333333333333,0.33333333333333404,7.216449660063518e-16
0.5,0.29436483516483614,0.06807278203620026
0.5,0.29436483516483614,0.06807278203620026
0.75,0.44231111111111254,0.07304753737155945
0.3888888888888889,0.25848650825700153,0.0602560399438376
