obs,null_mean,null_std
0.0,0.0,0.0
0.0,0.0,0.0
0.375,0.29890972222222223,0.03792305794221069
0.0,0.0,0.0
0.40625,0.287734375,0.024096338828167994
0.20761245674740475,0.0995121107266439,0.025898543083150847
